Participant ID: 10
Start time: 2025-11-13 16:28:00
End time: 2025-11-13 16:41:00

RR,ArtifactCorrectedRR,RawArtifact,ts
867.0,872,0,2025-11-13 16:32:09.434
872.0,853,0,2025-11-13 16:32:10.287
853.0,794,0,2025-11-13 16:32:11.081
794.0,809,0,2025-11-13 16:32:11.890
809.0,822,0,2025-11-13 16:32:12.712
822.0,823,0,2025-11-13 16:32:13.535
823.0,830,0,2025-11-13 16:32:14.365
830.0,840,0,2025-11-13 16:32:15.205
840.0,844,0,2025-11-13 16:32:16.049
844.0,809,0,2025-11-13 16:32:16.858
809.0,830,0,2025-11-13 16:32:17.688
830.0,830,0,2025-11-13 16:32:18.518
830.0,824,0,2025-11-13 16:32:19.342
824.0,810,0,2025-11-13 16:32:20.152
810.0,831,0,2025-11-13 16:32:20.983
831.0,825,0,2025-11-13 16:32:21.808
825.0,793,0,2025-11-13 16:32:22.601
793.0,827,0,2025-11-13 16:32:23.428
827.0,829,0,2025-11-13 16:32:24.257
829.0,799,0,2025-11-13 16:32:25.056
799.0,718,0,2025-11-13 16:32:25.774
718.0,712,0,2025-11-13 16:32:26.486
712.0,723,0,2025-11-13 16:32:27.209
723.0,778,0,2025-11-13 16:32:27.987
778.0,846,0,2025-11-13 16:32:28.833
846.0,835,0,2025-11-13 16:32:29.668
835.0,838,0,2025-11-13 16:32:30.506
838.0,837,0,2025-11-13 16:32:31.343
837.0,835,0,2025-11-13 16:32:32.178
835.0,790,0,2025-11-13 16:32:32.968
790.0,820,0,2025-11-13 16:32:33.788
820.0,818,0,2025-11-13 16:32:34.606
818.0,776,0,2025-11-13 16:32:35.382
776.0,837,0,2025-11-13 16:32:36.219
837.0,849,0,2025-11-13 16:32:37.068
849.0,868,0,2025-11-13 16:32:37.936
868.0,860,0,2025-11-13 16:32:38.796
860.0,894,0,2025-11-13 16:32:39.690
894.0,885,0,2025-11-13 16:32:40.575
885.0,824,0,2025-11-13 16:32:41.399
824.0,834,0,2025-11-13 16:32:42.233
834.0,823,0,2025-11-13 16:32:43.056
823.0,820,0,2025-11-13 16:32:43.876
820.0,773,0,2025-11-13 16:32:44.649
773.0,798,0,2025-11-13 16:32:45.447
798.0,813,0,2025-11-13 16:32:46.260
813.0,784,0,2025-11-13 16:32:47.044
784.0,802,0,2025-11-13 16:32:47.846
802.0,823,0,2025-11-13 16:32:48.669
823.0,822,0,2025-11-13 16:32:49.491
822.0,793,0,2025-11-13 16:32:50.284
793.0,822,0,2025-11-13 16:32:51.106
822.0,810,0,2025-11-13 16:32:51.916
810.0,760,0,2025-11-13 16:32:52.676
760.0,771,0,2025-11-13 16:32:53.447
771.0,785,0,2025-11-13 16:32:54.232
785.0,803,0,2025-11-13 16:32:55.035
803.0,797,0,2025-11-13 16:32:55.832
797.0,825,0,2025-11-13 16:32:56.657
825.0,837,0,2025-11-13 16:32:57.494
837.0,831,0,2025-11-13 16:32:58.325
831.0,810,0,2025-11-13 16:32:59.135
810.0,833,0,2025-11-13 16:32:59.968
833.0,831,0,2025-11-13 16:33:00.799
831.0,802,0,2025-11-13 16:33:01.601
802.0,811,0,2025-11-13 16:33:02.412
811.0,817,0,2025-11-13 16:33:03.229
817.0,811,0,2025-11-13 16:33:04.040
811.0,804,0,2025-11-13 16:33:04.844
804.0,831,0,2025-11-13 16:33:05.675
831.0,823,0,2025-11-13 16:33:06.498
823.0,774,0,2025-11-13 16:33:07.272
774.0,790,0,2025-11-13 16:33:08.062
790.0,790,0,2025-11-13 16:33:08.852
790.0,747,0,2025-11-13 16:33:09.599
747.0,772,0,2025-11-13 16:33:10.371
772.0,804,0,2025-11-13 16:33:11.175
804.0,814,0,2025-11-13 16:33:11.989
814.0,771,0,2025-11-13 16:33:12.760
771.0,809,0,2025-11-13 16:33:13.569
809.0,822,0,2025-11-13 16:33:14.391
822.0,801,0,2025-11-13 16:33:15.192
801.0,796,0,2025-11-13 16:33:15.988
796.0,814,0,2025-11-13 16:33:16.802
814.0,803,0,2025-11-13 16:33:17.605
803.0,745,0,2025-11-13 16:33:18.350
745.0,726,0,2025-11-13 16:33:19.076
726.0,737,0,2025-11-13 16:33:19.813
737.0,749,0,2025-11-13 16:33:20.562
749.0,733,0,2025-11-13 16:33:21.295
733.0,797,0,2025-11-13 16:33:22.092
797.0,834,0,2025-11-13 16:33:22.926
834.0,821,0,2025-11-13 16:33:23.747
821.0,837,0,2025-11-13 16:33:24.584
837.0,855,0,2025-11-13 16:33:25.439
855.0,839,0,2025-11-13 16:33:26.278
839.0,823,0,2025-11-13 16:33:27.101
823.0,835,0,2025-11-13 16:33:27.936
835.0,829,0,2025-11-13 16:33:28.765
829.0,778,0,2025-11-13 16:33:29.543
778.0,797,0,2025-11-13 16:33:30.340
797.0,792,0,2025-11-13 16:33:31.132
792.0,770,0,2025-11-13 16:33:31.902
770.0,786,0,2025-11-13 16:33:32.688
786.0,805,0,2025-11-13 16:33:33.493
805.0,787,0,2025-11-13 16:33:34.280
787.0,753,0,2025-11-13 16:33:35.033
753.0,791,0,2025-11-13 16:33:35.824
791.0,808,0,2025-11-13 16:33:36.632
808.0,809,0,2025-11-13 16:33:37.441
809.0,799,0,2025-11-13 16:33:38.240
799.0,817,0,2025-11-13 16:33:39.057
817.0,814,0,2025-11-13 16:33:39.871
814.0,771,0,2025-11-13 16:33:40.642
771.0,796,0,2025-11-13 16:33:41.438
796.0,797,0,2025-11-13 16:33:42.235
797.0,761,0,2025-11-13 16:33:42.996
761.0,724,0,2025-11-13 16:33:43.720
724.0,755,0,2025-11-13 16:33:44.475
755.0,769,0,2025-11-13 16:33:45.244
769.0,741,0,2025-11-13 16:33:45.985
741.0,803,0,2025-11-13 16:33:46.788
803.0,828,0,2025-11-13 16:33:47.616
828.0,812,0,2025-11-13 16:33:48.428
812.0,837,0,2025-11-13 16:33:49.265
837.0,849,0,2025-11-13 16:33:50.114
849.0,795,0,2025-11-13 16:33:50.909
795.0,815,0,2025-11-13 16:33:51.724
815.0,817,0,2025-11-13 16:33:52.541
817.0,802,0,2025-11-13 16:33:53.343
802.0,764,0,2025-11-13 16:33:54.107
764.0,776,0,2025-11-13 16:33:54.883
776.0,763,0,2025-11-13 16:33:55.646
763.0,736,0,2025-11-13 16:33:56.382
736.0,753,0,2025-11-13 16:33:57.135
753.0,671,0,2025-11-13 16:33:57.806
671.0,686,0,2025-11-13 16:33:58.492
686.0,668,0,2025-11-13 16:33:59.160
668.0,679,0,2025-11-13 16:33:59.839
679.0,767,0,2025-11-13 16:34:00.606
767.0,792,0,2025-11-13 16:34:01.398
792.0,780,0,2025-11-13 16:34:02.178
780.0,830,0,2025-11-13 16:34:03.008
830.0,844,0,2025-11-13 16:34:03.852
844.0,855,0,2025-11-13 16:34:04.707
855.0,809,0,2025-11-13 16:34:05.516
809.0,737,0,2025-11-13 16:34:06.253
737.0,753,0,2025-11-13 16:34:07.006
753.0,757,0,2025-11-13 16:34:07.763
757.0,771,0,2025-11-13 16:34:08.534
771.0,726,0,2025-11-13 16:34:09.260
726.0,764,0,2025-11-13 16:34:10.024
764.0,797,0,2025-11-13 16:34:10.821
797.0,811,0,2025-11-13 16:34:11.632
811.0,823,0,2025-11-13 16:34:12.455
823.0,875,0,2025-11-13 16:34:13.330
875.0,859,0,2025-11-13 16:34:14.189
859.0,795,0,2025-11-13 16:34:14.984
795.0,831,0,2025-11-13 16:34:15.815
831.0,824,0,2025-11-13 16:34:16.639
824.0,739,0,2025-11-13 16:34:17.378
739.0,734,0,2025-11-13 16:34:18.112
734.0,753,0,2025-11-13 16:34:18.865
753.0,760,0,2025-11-13 16:34:19.625
760.0,736,0,2025-11-13 16:34:20.361
736.0,817,0,2025-11-13 16:34:21.178
817.0,834,0,2025-11-13 16:34:22.012
834.0,779,0,2025-11-13 16:34:22.791
779.0,846,0,2025-11-13 16:34:23.637
846.0,862,0,2025-11-13 16:34:24.499
862.0,833,0,2025-11-13 16:34:25.332
833.0,838,0,2025-11-13 16:34:26.170
838.0,834,0,2025-11-13 16:34:27.004
834.0,795,0,2025-11-13 16:34:27.799
795.0,772,0,2025-11-13 16:34:28.571
772.0,794,0,2025-11-13 16:34:29.365
794.0,806,0,2025-11-13 16:34:30.171
806.0,777,0,2025-11-13 16:34:30.948
777.0,842,0,2025-11-13 16:34:31.790
842.0,844,0,2025-11-13 16:34:32.634
844.0,758,0,2025-11-13 16:34:33.392
758.0,683,0,2025-11-13 16:34:34.075
683.0,714,0,2025-11-13 16:34:34.789
714.0,722,0,2025-11-13 16:34:35.511
722.0,720,0,2025-11-13 16:34:36.231
720.0,690,0,2025-11-13 16:34:36.921
690.0,688,0,2025-11-13 16:34:37.609
688.0,729,0,2025-11-13 16:34:38.338
729.0,729,0,2025-11-13 16:34:39.067
729.0,785,0,2025-11-13 16:34:39.852
785.0,806,0,2025-11-13 16:34:40.658
806.0,806,0,2025-11-13 16:34:41.464
806.0,760,0,2025-11-13 16:34:42.224
760.0,779,0,2025-11-13 16:34:43.003
779.0,757,0,2025-11-13 16:34:43.760
757.0,697,0,2025-11-13 16:34:44.457
697.0,713,0,2025-11-13 16:34:45.170
713.0,732,0,2025-11-13 16:34:45.902
732.0,743,0,2025-11-13 16:34:46.645
743.0,775,0,2025-11-13 16:34:47.420
775.0,879,0,2025-11-13 16:34:48.299
879.0,915,0,2025-11-13 16:34:49.214
915.0,891,0,2025-11-13 16:34:50.105
891.0,943,0,2025-11-13 16:34:51.048
943.0,939,0,2025-11-13 16:34:51.987
939.0,893,0,2025-11-13 16:34:52.880
893.0,882,0,2025-11-13 16:34:53.762
882.0,876,0,2025-11-13 16:34:54.638
876.0,847,0,2025-11-13 16:34:55.485
847.0,820,0,2025-11-13 16:34:56.305
820.0,844,0,2025-11-13 16:34:57.149
844.0,856,0,2025-11-13 16:34:58.005
856.0,803,0,2025-11-13 16:34:58.808
803.0,872,0,2025-11-13 16:34:59.680
872.0,892,0,2025-11-13 16:35:00.572
892.0,878,0,2025-11-13 16:35:01.450
878.0,895,0,2025-11-13 16:35:02.345
895.0,903,0,2025-11-13 16:35:03.248
903.0,894,0,2025-11-13 16:35:04.142
894.0,899,0,2025-11-13 16:35:05.041
899.0,903,0,2025-11-13 16:35:05.944
903.0,876,0,2025-11-13 16:35:06.820
876.0,884,0,2025-11-13 16:35:07.704
884.0,884,0,2025-11-13 16:35:08.588
884.0,879,0,2025-11-13 16:35:09.467
879.0,862,0,2025-11-13 16:35:10.329
862.0,893,0,2025-11-13 16:35:11.222
893.0,892,0,2025-11-13 16:35:12.114
892.0,850,0,2025-11-13 16:35:12.964
850.0,884,0,2025-11-13 16:35:13.848
884.0,898,0,2025-11-13 16:35:14.746
898.0,848,0,2025-11-13 16:35:15.594
848.0,878,0,2025-11-13 16:35:16.472
878.0,881,0,2025-11-13 16:35:17.353
881.0,832,0,2025-11-13 16:35:18.185
832.0,861,0,2025-11-13 16:35:19.046
861.0,866,0,2025-11-13 16:35:19.912
866.0,816,0,2025-11-13 16:35:20.728
816.0,871,0,2025-11-13 16:35:21.599
871.0,877,0,2025-11-13 16:35:22.476
877.0,830,0,2025-11-13 16:35:23.306
830.0,858,0,2025-11-13 16:35:24.164
858.0,863,0,2025-11-13 16:35:25.027
863.0,819,0,2025-11-13 16:35:25.846
819.0,822,0,2025-11-13 16:35:26.668
822.0,845,0,2025-11-13 16:35:27.513
845.0,868,0,2025-11-13 16:35:28.381
868.0,825,0,2025-11-13 16:35:29.206
825.0,864,0,2025-11-13 16:35:30.070
864.0,876,0,2025-11-13 16:35:30.946
876.0,824,0,2025-11-13 16:35:31.770
824.0,863,0,2025-11-13 16:35:32.633
863.0,868,0,2025-11-13 16:35:33.501
868.0,833,0,2025-11-13 16:35:34.334
833.0,849,0,2025-11-13 16:35:35.183
849.0,845,0,2025-11-13 16:35:36.028
845.0,806,0,2025-11-13 16:35:36.834
806.0,816,0,2025-11-13 16:35:37.650
816.0,857,0,2025-11-13 16:35:38.507
857.0,876,0,2025-11-13 16:35:39.383
876.0,798,0,2025-11-13 16:35:40.181
798.0,857,0,2025-11-13 16:35:41.038
857.0,832,0,2025-11-13 16:35:41.870
832.0,787,0,2025-11-13 16:35:42.657
787.0,840,0,2025-11-13 16:35:43.497
840.0,869,0,2025-11-13 16:35:44.366
869.0,821,0,2025-11-13 16:35:45.187
821.0,877,0,2025-11-13 16:35:46.064
877.0,894,0,2025-11-13 16:35:46.958
894.0,846,0,2025-11-13 16:35:47.804
846.0,854,0,2025-11-13 16:35:48.658
854.0,857,0,2025-11-13 16:35:49.515
857.0,841,0,2025-11-13 16:35:50.356
841.0,771,0,2025-11-13 16:35:51.127
771.0,823,0,2025-11-13 16:35:51.950
823.0,870,0,2025-11-13 16:35:52.820
870.0,857,0,2025-11-13 16:35:53.677
857.0,880,0,2025-11-13 16:35:54.557
880.0,903,0,2025-11-13 16:35:55.460
903.0,886,0,2025-11-13 16:35:56.346
886.0,890,0,2025-11-13 16:35:57.236
890.0,906,0,2025-11-13 16:35:58.142
906.0,876,0,2025-11-13 16:35:59.018
876.0,804,0,2025-11-13 16:35:59.822
804.0,818,0,2025-11-13 16:36:00.640
818.0,838,0,2025-11-13 16:36:01.478
838.0,822,0,2025-11-13 16:36:02.300
822.0,824,0,2025-11-13 16:36:03.124
824.0,854,0,2025-11-13 16:36:03.978
854.0,858,0,2025-11-13 16:36:04.836
