Participant ID: 8
Start time: 2025-11-13 15:21:00
End time: 2025-11-13 15:32:00

RR,ArtifactCorrectedRR,RawArtifact,ts
690.0,825,3,2025-11-13 15:21:00.000
478.0,825,3,2025-11-13 15:21:00.825
375.0,825,3,2025-11-13 15:21:01.650
404.0,825,3,2025-11-13 15:21:02.475
485.0,825,3,2025-11-13 15:21:03.300
265.0,825,3,2025-11-13 15:21:04.125
561.0,825,3,2025-11-13 15:21:04.950
2995.0,825,3,2025-11-13 15:21:05.775
577.0,825,3,2025-11-13 15:21:06.600
498.0,825,3,2025-11-13 15:21:07.425
347.0,825,3,2025-11-13 15:21:08.250
2813.0,825,3,2025-11-13 15:21:09.075
425.0,825,3,2025-11-13 15:21:09.900
672.0,825,3,2025-11-13 15:21:10.725
265.0,825,3,2025-11-13 15:21:11.550
267.0,852,0,2025-11-13 15:21:12.402
255.0,816,2,2025-11-13 15:21:13.218
852.0,812,2,2025-11-13 15:21:14.030
1212.0,808,2,2025-11-13 15:21:14.838
525.0,805,2,2025-11-13 15:21:15.643
580.0,801,2,2025-11-13 15:21:16.444
491.0,797,2,2025-11-13 15:21:17.241
1629.0,793,2,2025-11-13 15:21:18.034
823.0,822,0,2025-11-13 15:21:18.856
372.0,784,2,2025-11-13 15:21:19.640
822.0,784,2,2025-11-13 15:21:20.424
318.0,825,0,2025-11-13 15:21:21.249
1250.0,821,2,2025-11-13 15:21:22.070
825.0,816,2,2025-11-13 15:21:22.886
240.0,812,2,2025-11-13 15:21:23.698
3016.0,807,2,2025-11-13 15:21:24.505
802.0,802,0,2025-11-13 15:21:25.307
779.0,779,0,2025-11-13 15:21:26.086
694.0,694,0,2025-11-13 15:21:26.780
658.0,658,0,2025-11-13 15:21:27.438
654.0,654,0,2025-11-13 15:21:28.092
644.0,644,0,2025-11-13 15:21:28.736
699.0,699,0,2025-11-13 15:21:29.435
832.0,832,1,2025-11-13 15:21:30.267
773.0,773,0,2025-11-13 15:21:31.040
794.0,794,0,2025-11-13 15:21:31.834
801.0,801,0,2025-11-13 15:21:32.635
773.0,773,0,2025-11-13 15:21:33.408
783.0,783,0,2025-11-13 15:21:34.191
792.0,792,0,2025-11-13 15:21:34.983
726.0,726,0,2025-11-13 15:21:35.709
751.0,751,0,2025-11-13 15:21:36.460
740.0,740,0,2025-11-13 15:21:37.200
776.0,776,0,2025-11-13 15:21:37.976
783.0,783,0,2025-11-13 15:21:38.759
724.0,724,0,2025-11-13 15:21:39.483
722.0,722,0,2025-11-13 15:21:40.205
742.0,742,0,2025-11-13 15:21:40.947
734.0,734,0,2025-11-13 15:21:41.681
679.0,679,0,2025-11-13 15:21:42.360
690.0,690,0,2025-11-13 15:21:43.050
658.0,658,0,2025-11-13 15:21:43.708
678.0,678,0,2025-11-13 15:21:44.386
665.0,665,0,2025-11-13 15:21:45.051
650.0,650,0,2025-11-13 15:21:45.701
660.0,660,0,2025-11-13 15:21:46.361
666.0,666,0,2025-11-13 15:21:47.027
633.0,633,0,2025-11-13 15:21:47.660
629.0,629,0,2025-11-13 15:21:48.289
615.0,615,0,2025-11-13 15:21:48.904
617.0,617,0,2025-11-13 15:21:49.521
650.0,650,0,2025-11-13 15:21:50.171
652.0,652,0,2025-11-13 15:21:50.823
697.0,697,0,2025-11-13 15:21:51.520
713.0,713,0,2025-11-13 15:21:52.233
695.0,695,0,2025-11-13 15:21:52.928
732.0,732,0,2025-11-13 15:21:53.660
771.0,771,0,2025-11-13 15:21:54.431
797.0,797,0,2025-11-13 15:21:55.228
822.0,822,0,2025-11-13 15:21:56.050
841.0,841,0,2025-11-13 15:21:56.891
828.0,828,0,2025-11-13 15:21:57.719
807.0,807,0,2025-11-13 15:21:58.526
771.0,771,0,2025-11-13 15:21:59.297
757.0,757,0,2025-11-13 15:22:00.054
731.0,731,0,2025-11-13 15:22:00.785
677.0,677,0,2025-11-13 15:22:01.462
702.0,702,0,2025-11-13 15:22:02.164
746.0,746,0,2025-11-13 15:22:02.910
718.0,718,0,2025-11-13 15:22:03.628
810.0,810,0,2025-11-13 15:22:04.438
904.0,904,0,2025-11-13 15:22:05.342
922.0,922,0,2025-11-13 15:22:06.264
840.0,840,0,2025-11-13 15:22:07.104
866.0,866,0,2025-11-13 15:22:07.970
866.0,866,0,2025-11-13 15:22:08.836
860.0,860,0,2025-11-13 15:22:09.696
837.0,837,0,2025-11-13 15:22:10.533
764.0,764,0,2025-11-13 15:22:11.297
764.0,764,0,2025-11-13 15:22:12.061
752.0,752,0,2025-11-13 15:22:12.813
