video_index,thisN,thisTrialN,thisRepN,video_id,belief,skip_video.keys,skip_video.rt,skip_video.duration,rating_sam_1.keys,rating_sam_1.rt,rating_sam_1.duration,rating_sam_2.keys,rating_sam_2.rt,rating_sam_2.duration,rating_sam_3.keys,rating_sam_3.rt,rating_sam_3.duration,focus_slider.response,focus_slider.rt,stimuli.thisRepN,stimuli.thisTrialN,stimuli.thisN,stimuli.thisIndex,thisRow.t,notes,expStartTime,r_instructions.started,key_instruct.started,r_instructions.stopped,key_instruct.keys,key_instruct.rt,key_instruct.duration,r_baseline.started,skip_baseline.started,r_baseline.stopped,skip_baseline.keys,skip_baseline.rt,skip_baseline.duration,stimuli.video_id,stimuli.belief,r_preparation.started,r_preparation.stopped,r_fixation.started,fixation_cross.started,r_fixation.stopped,r_video.started,video.started,skip_video.started,video.stopped,r_video.stopped,stimuli.skip_video.keys,stimuli.skip_video.rt,stimuli.skip_video.duration,r_SAM_1.started,question_sam_1.started,rating_sam_1.started,r_SAM_1.stopped,stimuli.rating_sam_1.keys,stimuli.rating_sam_1.rt,stimuli.rating_sam_1.duration,r_SAM_2.started,question_sam_2.started,rating_sam_2.started,r_SAM_2.stopped,stimuli.rating_sam_2.keys,stimuli.rating_sam_2.rt,stimuli.rating_sam_2.duration,r_SAM_3.started,question_sam_3.started,rating_sam_3.started,r_SAM_3.stopped,stimuli.rating_sam_3.keys,stimuli.rating_sam_3.rt,stimuli.rating_sam_3.duration,r_focus_questionnaire.started,focus_slider.started,r_focus_questionnaire.stopped,stimuli.focus_slider.response,stimuli.focus_slider.rt,fixation_cross.stopped,r_final_questionnaire.started,opinion_slider.started,r_final_questionnaire.stopped,opinion_slider.response,opinion_slider.rt,expEndTime,participant,session,date,expName,expVersion,psychopyVersion,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,1763038549.814858,0.039542600003187545,0.06524690000514966,16.258239200004027,space,15.99185919998854,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,001,2025-11-13_13h51.18.340,manipulation-of-belief,,2025.1.1,2025-11-13 13h55.51.890442 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.25830980000319,16.27783880000061,181.76298010000028,space,165.47792540000228,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,001,2025-11-13_13h51.18.340,manipulation-of-belief,,2025.1.1,2025-11-13 13h55.51.890442 +0100,
1,0,0,0,5768645-uhd_3840_2160_25fps.mp4,Human Generated,space,160.82629869999073,None,3,12.923337300002459,None,2,9.257741299996269,None,3,5.1877413999900455,None,4.0,10.162624999997206,0,0,0,0,181.83102510000754,,,,,,,,,,,,,,,5768645-uhd_3840_2160_25fps.mp4,Human Generated,181.81436630000826,186.76356700000179,186.76364710000053,186.78278390000924,187.76613770000404,188.46538160000637,188.5525711000082,188.5525711000082,308.65340500000457,349.37962340000377,space,160.82629869999073,None,349.5119999000017,349.52290180001,349.52290180001,362.4482546000072,3,12.923337300002459,None,362.4484178999992,362.4624995000049,362.4624995000049,371.7299042000086,2,9.257741299996269,None,371.73001820000354,371.74607910000486,371.74607910000486,376.9472952000069,3,5.1877413999900455,None,376.94988210000156,376.9983396000025,387.1318655000068,4.0,10.162624999997206,,,,,,,,6,001,2025-11-13_13h51.18.340,manipulation-of-belief,,2025.1.1,2025-11-13 13h55.51.890442 +0100,
2,1,1,0,4171487-uhd_3840_2160_30fps.mp4,Human Generated,space,115.55625650000002,None,5,3.5614304000046104,None,1,4.686377499994705,None,2,3.7388036999909673,None,4.0,2.7324198999995133,0,1,1,1,387.14490600000136,,,,,,,,,,,,,,,4171487-uhd_3840_2160_30fps.mp4,Human Generated,387.1322477000067,392.1304061999981,392.1304800000071,392.148755000002,393.13301960000535,393.89951380000275,393.9409400000004,393.9409400000004,506.1641830000008,509.4997626999975,space,115.55625650000002,None,509.6502337999991,509.65845329999865,509.65845329999865,513.233867700008,5,3.5614304000046104,None,513.234034299996,513.2492443000083,513.2492443000083,517.9507550999988,1,4.686377499994705,None,517.9509319000063,517.965362700008,517.965362700008,521.7178491000086,2,3.7388036999909673,None,521.7203958000027,521.7407999999996,524.4686449000001,4.0,2.7324198999995133,,,,,,,,6,001,2025-11-13_13h51.18.340,manipulation-of-belief,,2025.1.1,2025-11-13 13h55.51.890442 +0100,
3,2,2,0,11946387_3840_2160_30fps.mp4,AI Generated,space,123.71590209999704,None,4,2.0728986999893095,None,4,2.6500463999982458,None,1,5.286797399996431,None,5.0,6.469361399998888,0,2,2,2,524.4813082000037,,,,,,,,,,,,,,,11946387_3840_2160_30fps.mp4,AI Generated,524.4692702000029,529.4665146000043,529.4666528000089,529.4850194000028,530.469138600005,531.1009262000007,531.1670371000073,531.1670371000073,651.2284727000078,654.8851184000087,space,123.71590209999704,None,655.0123448000086,655.0173358000029,655.0173358000029,657.1034134000074,4,2.0728986999893095,None,657.1035836000083,657.1182442999998,657.1182442999998,659.7692332000006,4,2.6500463999982458,None,659.7693551999982,659.784920200007,659.784920200007,665.0867126000085,1,5.286797399996431,None,665.0891812000045,665.1074592000077,671.5720240000082,5.0,6.469361399998888,531.1670371000073,,,,,,,6,001,2025-11-13_13h51.18.340,manipulation-of-belief,,2025.1.1,2025-11-13 13h55.51.890442 +0100,
4,3,3,0,18840567-hd_1920_1080_30fps.mp4,AI Generated,space,106.26102890000038,None,3,2.086561800009804,None,3,2.3728750000009313,None,2,1.9394880999898305,None,4.0,3.5095119000034174,0,3,3,3,671.5839164000063,,,,,,,,,,,,,,,18840567-hd_1920_1080_30fps.mp4,AI Generated,671.5722954000084,676.5685074000066,676.5685788999981,676.5874793999974,677.5709920000081,678.0265704000049,678.091419400007,678.091419400007,781.5022414999985,784.3543391999992,space,106.26102890000038,None,784.482844099999,784.489937899998,784.489937899998,786.588158700004,3,2.086561800009804,None,786.588320099996,786.6035995999991,786.6035995999991,788.9879861000081,3,2.3728750000009313,None,788.9881450000103,789.003132400001,789.003132400001,790.9544138000056,2,1.9394880999898305,None,790.956612000009,790.9738889,794.4842089000012,4.0,3.5095119000034174,678.091419400007,,,,,,,6,001,2025-11-13_13h51.18.340,manipulation-of-belief,,2025.1.1,2025-11-13 13h55.51.890442 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794.4860538000066,794.5126316000096,800.5090096000058,3.0,6.0010167000000365,,6,001,2025-11-13_13h51.18.340,manipulation-of-belief,,2025.1.1,2025-11-13 13h55.51.890442 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1763039352.3604572,,,,,,,,
