Participant ID: 14
Start time: 2025-11-16 16:03:00
End time: 2025-11-16 16:17:00

RR,ArtifactCorrectedRR,RawArtifact,ts
589,587.0,0.0,2025-11-16 16:04:20.715
587,604.0,0.0,2025-11-16 16:04:21.319
604,641.0,0.0,2025-11-16 16:04:21.960
641,675.0,0.0,2025-11-16 16:04:22.635
675,705.0,0.0,2025-11-16 16:04:23.340
705,697.0,0.0,2025-11-16 16:04:24.037
697,665.0,0.0,2025-11-16 16:04:24.702
665,655.0,0.0,2025-11-16 16:04:25.357
655,653.0,0.0,2025-11-16 16:04:26.010
653,637.0,0.0,2025-11-16 16:04:26.647
637,638.0,0.0,2025-11-16 16:04:27.285
638,625.0,0.0,2025-11-16 16:04:27.910
625,626.0,0.0,2025-11-16 16:04:28.536
626,624.0,0.0,2025-11-16 16:04:29.160
624,626.0,0.0,2025-11-16 16:04:29.786
626,627.0,0.0,2025-11-16 16:04:30.413
627,631.0,0.0,2025-11-16 16:04:31.044
631,637.0,0.0,2025-11-16 16:04:31.681
637,626.0,0.0,2025-11-16 16:04:32.307
626,635.0,0.0,2025-11-16 16:04:32.942
635,638.0,0.0,2025-11-16 16:04:33.580
638,641.0,0.0,2025-11-16 16:04:34.221
641,626.0,0.0,2025-11-16 16:04:34.847
626,595.0,0.0,2025-11-16 16:04:35.442
595,581.0,0.0,2025-11-16 16:04:36.023
581,567.0,0.0,2025-11-16 16:04:36.590
567,555.0,0.0,2025-11-16 16:04:37.145
555,546.0,0.0,2025-11-16 16:04:37.691
546,540.0,0.0,2025-11-16 16:04:38.231
540,535.0,0.0,2025-11-16 16:04:38.766
535,531.0,0.0,2025-11-16 16:04:39.297
531,523.0,0.0,2025-11-16 16:04:39.820
523,516.0,0.0,2025-11-16 16:04:40.336
516,526.0,0.0,2025-11-16 16:04:40.862
526,542.0,0.0,2025-11-16 16:04:41.404
542,603.0,0.0,2025-11-16 16:04:42.007
603,712.0,1.0,2025-11-16 16:04:42.719
712,723.0,0.0,2025-11-16 16:04:43.442
723,714.0,0.0,2025-11-16 16:04:44.156
714,699.0,0.0,2025-11-16 16:04:44.855
699,720.0,0.0,2025-11-16 16:04:45.575
720,728.0,0.0,2025-11-16 16:04:46.303
728,715.0,0.0,2025-11-16 16:04:47.018
715,698.0,0.0,2025-11-16 16:04:47.716
698,700.0,0.0,2025-11-16 16:04:48.416
700,663.0,0.0,2025-11-16 16:04:49.079
663,604.0,0.0,2025-11-16 16:04:49.683
604,601.0,0.0,2025-11-16 16:04:50.284
601,622.0,0.0,2025-11-16 16:04:50.906
622,661.0,0.0,2025-11-16 16:04:51.567
661,722.0,0.0,2025-11-16 16:04:52.289
722,747.0,0.0,2025-11-16 16:04:53.036
747,715.0,0.0,2025-11-16 16:04:53.751
715,706.0,0.0,2025-11-16 16:04:54.457
706,750.0,0.0,2025-11-16 16:04:55.207
750,752.0,0.0,2025-11-16 16:04:55.959
752,734.0,0.0,2025-11-16 16:04:56.693
734,722.0,0.0,2025-11-16 16:04:57.415
722,705.0,0.0,2025-11-16 16:04:58.120
705,629.0,0.0,2025-11-16 16:04:58.749
629,597.0,0.0,2025-11-16 16:04:59.346
597,580.0,0.0,2025-11-16 16:04:59.926
580,569.0,0.0,2025-11-16 16:05:00.495
569,563.0,0.0,2025-11-16 16:05:01.058
563,560.0,0.0,2025-11-16 16:05:01.618
560,560.0,0.0,2025-11-16 16:05:02.178
560,588.0,0.0,2025-11-16 16:05:02.766
588,669.0,0.0,2025-11-16 16:05:03.435
669,750.0,0.0,2025-11-16 16:05:04.185
750,746.0,0.0,2025-11-16 16:05:04.931
746,698.0,0.0,2025-11-16 16:05:05.629
698,672.0,0.0,2025-11-16 16:05:06.301
672,682.0,0.0,2025-11-16 16:05:06.983
682,673.0,0.0,2025-11-16 16:05:07.656
673,666.0,0.0,2025-11-16 16:05:08.322
666,629.0,0.0,2025-11-16 16:05:08.951
629,599.0,0.0,2025-11-16 16:05:09.550
599,590.0,0.0,2025-11-16 16:05:10.140
590,586.0,0.0,2025-11-16 16:05:10.726
586,613.0,0.0,2025-11-16 16:05:11.339
613,658.0,0.0,2025-11-16 16:05:11.997
658,677.0,0.0,2025-11-16 16:05:12.674
677,646.0,0.0,2025-11-16 16:05:13.320
646,642.0,0.0,2025-11-16 16:05:13.962
642,691.0,0.0,2025-11-16 16:05:14.653
691,784.0,0.0,2025-11-16 16:05:15.437
784,770.0,0.0,2025-11-16 16:05:16.207
770,776.0,0.0,2025-11-16 16:05:16.983
776,676.0,0.0,2025-11-16 16:05:17.659
676,669.0,0.0,2025-11-16 16:05:18.328
669,688.0,0.0,2025-11-16 16:05:19.016
688,676.0,0.0,2025-11-16 16:05:19.692
676,653.0,0.0,2025-11-16 16:05:20.345
653,653.0,0.0,2025-11-16 16:05:20.998
653,655.0,0.0,2025-11-16 16:05:21.653
655,646.0,0.0,2025-11-16 16:05:22.299
646,631.0,0.0,2025-11-16 16:05:22.930
631,647.0,0.0,2025-11-16 16:05:23.577
647,673.0,0.0,2025-11-16 16:05:24.250
673,699.0,0.0,2025-11-16 16:05:24.949
699,732.0,0.0,2025-11-16 16:05:25.681
732,737.0,0.0,2025-11-16 16:05:26.418
737,718.0,0.0,2025-11-16 16:05:27.136
718,693.0,0.0,2025-11-16 16:05:27.829
693,664.0,0.0,2025-11-16 16:05:28.493
664,668.0,0.0,2025-11-16 16:05:29.161
668,686.0,0.0,2025-11-16 16:05:29.847
686,696.0,0.0,2025-11-16 16:05:30.543
696,714.0,0.0,2025-11-16 16:05:31.257
714,715.0,0.0,2025-11-16 16:05:31.972
715,708.0,0.0,2025-11-16 16:05:32.680
708,689.0,0.0,2025-11-16 16:05:33.369
689,683.0,0.0,2025-11-16 16:05:34.052
683,664.0,0.0,2025-11-16 16:05:34.716
664,668.0,0.0,2025-11-16 16:05:35.384
668,654.0,0.0,2025-11-16 16:05:36.038
654,644.0,0.0,2025-11-16 16:05:36.682
644,614.0,0.0,2025-11-16 16:05:37.296
614,600.0,0.0,2025-11-16 16:05:37.896
600,603.0,0.0,2025-11-16 16:05:38.499
603,658.0,0.0,2025-11-16 16:05:39.157
658,797.0,0.0,2025-11-16 16:05:39.954
797,861.0,0.0,2025-11-16 16:05:40.815
861,848.0,0.0,2025-11-16 16:05:41.663
848,825.0,0.0,2025-11-16 16:05:42.488
825,797.0,0.0,2025-11-16 16:05:43.285
797,734.0,0.0,2025-11-16 16:05:44.019
734,681.0,0.0,2025-11-16 16:05:44.700
681,636.0,0.0,2025-11-16 16:05:45.336
636,610.0,0.0,2025-11-16 16:05:45.946
610,603.0,0.0,2025-11-16 16:05:46.549
603,615.0,0.0,2025-11-16 16:05:47.164
615,643.0,0.0,2025-11-16 16:05:47.807
643,687.0,0.0,2025-11-16 16:05:48.494
687,690.0,0.0,2025-11-16 16:05:49.184
690,689.0,0.0,2025-11-16 16:05:49.873
