Participant ID: 23
Start time: 2025-11-26 14:57:00
End time: 2025-11-26 15:12:00

RR,ArtifactCorrectedRR,RawArtifact,ts
687,687.0,0.0,2025-11-26 14:57:00.000
787,787.0,0.0,2025-11-26 14:57:00.787
793,793.0,0.0,2025-11-26 14:57:01.580
793,793.0,0.0,2025-11-26 14:57:02.373
769,769.0,0.0,2025-11-26 14:57:03.142
729,729.0,0.0,2025-11-26 14:57:03.871
725,725.0,0.0,2025-11-26 14:57:04.596
697,697.0,0.0,2025-11-26 14:57:05.293
714,714.0,0.0,2025-11-26 14:57:06.007
703,703.0,0.0,2025-11-26 14:57:06.710
718,718.0,0.0,2025-11-26 14:57:07.428
766,766.0,0.0,2025-11-26 14:57:08.194
821,821.0,0.0,2025-11-26 14:57:09.015
866,866.0,0.0,2025-11-26 14:57:09.881
825,825.0,0.0,2025-11-26 14:57:10.706
852,852.0,0.0,2025-11-26 14:57:11.558
854,854.0,0.0,2025-11-26 14:57:12.412
856,856.0,0.0,2025-11-26 14:57:13.268
844,844.0,0.0,2025-11-26 14:57:14.112
785,785.0,0.0,2025-11-26 14:57:14.897
731,731.0,0.0,2025-11-26 14:57:15.628
764,764.0,0.0,2025-11-26 14:57:16.392
760,760.0,0.0,2025-11-26 14:57:17.152
747,747.0,0.0,2025-11-26 14:57:17.899
790,790.0,0.0,2025-11-26 14:57:18.689
754,754.0,0.0,2025-11-26 14:57:19.443
789,789.0,0.0,2025-11-26 14:57:20.232
849,849.0,0.0,2025-11-26 14:57:21.081
871,871.0,0.0,2025-11-26 14:57:21.952
878,878.0,0.0,2025-11-26 14:57:22.830
878,878.0,0.0,2025-11-26 14:57:23.708
839,839.0,0.0,2025-11-26 14:57:24.547
790,790.0,0.0,2025-11-26 14:57:25.337
807,807.0,0.0,2025-11-26 14:57:26.144
791,791.0,0.0,2025-11-26 14:57:26.935
819,819.0,0.0,2025-11-26 14:57:27.754
843,843.0,0.0,2025-11-26 14:57:28.597
788,788.0,0.0,2025-11-26 14:57:29.385
739,739.0,0.0,2025-11-26 14:57:30.124
711,711.0,0.0,2025-11-26 14:57:30.835
693,693.0,0.0,2025-11-26 14:57:31.528
781,781.0,0.0,2025-11-26 14:57:32.309
783,783.0,0.0,2025-11-26 14:57:33.092
780,780.0,0.0,2025-11-26 14:57:33.872
840,840.0,0.0,2025-11-26 14:57:34.712
828,828.0,0.0,2025-11-26 14:57:35.540
792,792.0,0.0,2025-11-26 14:57:36.332
783,783.0,0.0,2025-11-26 14:57:37.115
820,820.0,0.0,2025-11-26 14:57:37.935
830,830.0,0.0,2025-11-26 14:57:38.765
849,849.0,0.0,2025-11-26 14:57:39.614
812,812.0,0.0,2025-11-26 14:57:40.426
845,845.0,0.0,2025-11-26 14:57:41.271
852,852.0,0.0,2025-11-26 14:57:42.123
857,857.0,0.0,2025-11-26 14:57:42.980
868,868.0,0.0,2025-11-26 14:57:43.848
887,887.0,0.0,2025-11-26 14:57:44.735
867,867.0,0.0,2025-11-26 14:57:45.602
902,902.0,0.0,2025-11-26 14:57:46.504
872,872.0,0.0,2025-11-26 14:57:47.376
